109|76|1
772|9|4
203|37|3
995|49|5
61|33|3
535|32|1
881|44|5
29|82|3
238|81|2
357|36|1
329|42|3
29|79|4
897|51|4
342|63|2
479|27|4
201|3|4
981|18|3
51|27|2
618|32|2
229|3|5
751|53|2
616|54|1
596|31|1
780|74|4
944|55|1
171|28|1
553|90|2
940|21|4
208|43|1
273|19|4
109|86|3
44|21|4
77|33|1
363|69|4
820|45|4
225|92|5
472|3|5
415|25|1
172|41|2
31|24|5
556|2|4
863|24|5
907|7|5
700|74|5
898|10|2
947|38|1
32|97|4
66|89|4
599|47|3
772|97|2
199|69|4
801|6|2
160|49|5
39|48|1
213|77|4
757|98|5
209|30|4
117|99|1
412|34|1
697|74|3
517|52|1
708|62|3
341|98|1
671|28|2
930|60|5
643|66|4
646|62|3
601|91|2
171|91|4
222|54|2
404|25|2
313|62|4
853|94|4
861|1|2
756|62|3
353|23|1
585|82|1
308|94|5
993|73|4
420|81|1
987|95|4
371|26|1
769|1|4
186|36|1
191|58|3
494|45|5
69|87|1
334|4|5
289|46|4
702|16|4
568|76|5
225|33|2
266|94|2
36|85|3
322|82|5
931|22|1
912|7|3
995|34|1
808|82|1
369|13|1
842|61|5
908|41|1
415|36|5
262|55|2
578|65|5
68|62|1
929|60|5
97|0|1
745|0|2
898|51|4
251|79|4
916|81|1
104|13|4
912|38|2
946|92|2
64|65|3
889|39|1
405|55|1
940|67|2
705|69|2
669|31|3
389|91|2
63|18|5
717|30|4
732|15|1
319|40|4
211|35|4
454|69|5
869|65|1
204|68|5
619|37|2
308|67|1
570|40|2
883|91|4
375|75|1
640|96|1
968|35|2
814|9|5
531|80|2
357|95|2
271|81|2
277|41|3
748|57|4
298|5|2
710|85|4
6|86|3
412|75|1
628|83|3
486|22|3
63|11|5
906|18|4
602|35|1
991|15|5
956|100|2
739|89|3
151|39|2
769|80|3
657|74|5
217|85|3
451|43|2
992|65|2
206|48|5
12|93|2
481|19|1
563|0|5
71|58|5
13|62|4
633|19|2
892|6|5
990|6|2
143|36|3
748|84|3
540|71|2
321|33|3
932|90|1
936|29|5
43|14|5
195|19|2
992|80|5
251|48|4
298|29|5
643|36|5
184|5|2
814|49|1
938|94|1
771|5|5
123|39|2
413|7|1
641|17|2
766|17|1
812|95|5
727|47|2
535|42|2
507|89|3
581|33|2
935|35|3
826|83|5
529|40|2
614|84|1
396|66|2
106|93|1
51|47|5
347|46|2
290|2|1
319|38|4
650|52|2
358|96|1
917|37|2
458|44|3
928|34|1
802|67|2
287|24|3
598|25|2
441|25|4
544|4|3
753|42|2
255|46|4
696|14|2
720|35|3
107|25|5
333|47|2
671|28|1
313|92|5
131|15|4
554|7|5
971|5|2
88|83|2
383|6|2
360|19|2
877|72|2
407|90|5
443|83|4
206|67|4
674|16|1
99|13|5
210|68|2
897|34|4
31|17|2
362|98|2
444|40|4
565|3|3
295|48|2
701|61|5
299|90|4
359|23|5
121|28|5
154|22|1
783|40|3
960|97|3
43|55|3
0|15|1
173|50|3
656|93|3
844|35|5
536|68|1
187|62|5
679|66|5
441|5|4
963|63|5
446|93|2
617|26|1
277|41|2
358|64|1
603|54|4
903|68|5
57|84|2
133|59|4
203|100|5
339|58|4
144|60|5
5|23|1
765|32|2
622|100|4
831|80|4
57|2|2
866|73|2
544|68|4
704|7|5
255|98|5
117|99|4
860|56|3
947|72|5
40|64|1
136|15|4
70|35|4
369|27|1
434|65|5
149|74|3
391|0|3
192|96|3
507|30|1
746|32|1
151|70|3
10|55|2
107|23|5
825|33|1
83|56|5
814|46|5
385|80|1
646|95|1
581|74|4
927|97|4
749|7|3
92|82|1
896|56|2
500|57|3
285|54|4
206|54|4
911|84|3
868|100|4
706|29|5
570|90|2
20|9|1
249|38|5
162|87|2
709|94|2
148|21|1
350|25|1
38|29|3
3|77|5
550|20|1
270|45|3
850|67|5
622|29|4
330|87|5
517|79|2
713|57|1
716|4|4
882|91|1
897|65|2
654|12|1
477|69|1
50|50|4
515|25|5
441|45|2
232|23|2
505|85|2
168|11|2
367|30|3
308|90|1
462|16|2
472|59|1
529|30|2
330|54|3
539|82|2
793|45|4
227|4|2
543|34|5
362|16|3
318|57|4
160|20|3
686|54|3
969|11|5
150|73|4
922|83|1
839|2|2
375|33|2
330|97|2
525|89|1
760|12|1
311|40|4
183|64|4
528|95|3
217|48|5
799|59|3
309|26|4
206|26|2
717|57|2
300|11|3
478|13|2
241|52|3
183|78|4
283|78|5
61|57|4
473|4|2
977|68|3
579|86|3
472|85|2
624|87|3
510|31|5
438|11|1
740|45|5
529|25|1
143|1|2
231|20|1
500|12|4
867|92|5
334|86|5
767|72|2
885|85|4
712|78|2
29|86|5
204|91|5
559|84|4
306|34|3
674|29|2
326|28|5
778|70|4
186|62|2
892|83|5
551|63|2
504|26|5
937|87|3
316|45|4
674|64|3
304|39|2
574|9|2
61|11|1
20|51|5
139|39|2
903|94|1
644|30|4
121|0|1
764|8|2
714|25|3
473|69|4
575|72|5
729|80|5
712|51|4
851|86|5
685|92|3
894|31|2
855|85|4
607|37|1
327|66|1
432|93|4
829|70|5
550|59|1
458|86|4
780|19|5
473|95|3
51|33|5
205|10|5
614|0|2
575|76|4
624|67|4
838|93|3
864|4|1
893|26|1
754|44|1
368|91|2
889|64|2
184|61|2
403|30|2
423|52|5
897|2|5
7|29|3
212|39|2
767|54|5
405|45|1
162|59|4
852|94|1
38|0|2
134|1|2
782|3|4
14|44|5
132|21|1
353|26|1
876|48|2
740|75|2
286|27|3
699|71|4
304|0|3
53|51|1
476|9|4
74|17|2
662|57|1
535|50|2
425|47|2
893|44|2
857|65|1
932|59|2
805|94|5
434|4|3
372|99|4
364|25|4
421|86|3
233|37|3
484|100|5
541|54|1
281|33|1
84|36|4
189|90|3
869|18|5
294|86|5
350|26|3
53|25|2
820|50|3
434|30|1
846|46|3
40|16|1
766|5|1
169|5|2
327|67|2
892|39|5
289|95|5
939|57|4
721|6|2
775|72|4
962|81|1
907|97|5
133|97|2
178|80|3
246|76|1
449|47|4
11|84|2
838|58|5
914|9|4
410|42|1
779|9|2
476|79|3
798|55|2
718|13|3
527|94|3
134|23|1
722|45|3
974|9|2
414|94|5
101|1|3
949|45|4
330|55|3
411|97|3
871|69|3
566|30|5
799|80|5
252|72|2
828|89|4
373|87|5
576|19|4
615|52|4
850|92|3
771|34|3
206|29|1
920|96|4
520|63|5
856|99|4
429|92|3
59|20|1
809|90|4
758|89|5
215|14|3
853|73|1
144|36|2
988|96|3
486|13|5
344|11|4
303|71|3
282|41|3
966|70|2
203|66|5
191|40|3
704|58|1
454|45|4
823|14|2
833|78|5
237|30|5
181|82|1
378|53|4
819|48|4
951|92|2
13|70|3
289|63|3
573|11|4
246|47|1
627|67|4
266|81|3
807|38|2
127|99|3
398|38|5
901|45|2
399|92|5
598|48|5
215|57|3
509|93|2
874|84|3
909|37|4
142|25|1
805|64|4
740|99|1
922|56|3
244|80|2
287|30|3
217|35|2
263|41|2
314|53|2
65|38|2
429|77|5
483|70|5
349|48|5
570|30|4
992|5|5
9|39|2
705|36|1
834|42|4
116|16|5
405|89|5
406|7|1
476|83|3
382|38|4
37|20|1
95|6|1
659|55|1
823|19|5
385|3|4
956|42|1
729|64|2
338|48|2
266|55|5
238|33|4
42|94|3
68|15|1
990|46|3
126|89|5
876|51|5
275|96|2
123|25|1
25|69|3
783|92|2
977|24|3
16|93|3
391|0|1
424|25|1
456|46|3
47|9|2
82|92|4
878|46|4
69|82|1
777|64|2
42|6|5
905|76|3
339|47|2
894|6|5
511|77|2
247|60|5
834|56|4
187|74|1
907|33|4
871|94|3
206|12|3
481|17|2
541|100|1
304|77|4
964|61|5
510|13|2
995|68|4
785|13|1
488|40|4
854|0|3
987|12|3
293|49|2
48|93|1
908|28|2
149|89|2
241|80|3
202|0|1
387|89|2
118|48|5
942|42|4
716|28|4
524|3|3
164|69|5
698|54|2
445|93|4
231|20|1
319|83|1
446|73|4
736|76|1
742|60|5
875|39|4
728|71|3
632|7|5
728|86|1
421|51|1
121|51|1
971|16|2
578|70|1
328|76|4
219|68|5
131|18|1
883|1|3
409|49|2
43|7|5
66|35|3
124|37|2
822|49|4
602|51|2
802|53|5
37|34|5
311|65|1
924|65|5
268|27|5
757|32|2
16|19|5
856|55|5
825|1|3
345|18|2
603|57|1
813|22|1
724|67|4
137|21|1
751|48|2
1|99|4
638|80|3
660|47|2
444|3|5
668|59|2
529|91|2
391|24|4
363|46|1
649|7|3
241|48|5
205|91|5
714|19|5
15|21|4
790|9|1
612|68|5
783|66|4
734|25|2
351|33|4
368|67|4
843|98|2
424|63|1
376|29|1
661|54|1
186|17|1
955|14|3
115|78|5
129|25|5
168|87|1
925|5|5
922|44|2
106|64|3
657|49|3
461|57|4
358|74|2
440|71|2
988|79|4
138|83|5
630|22|1
819|91|3
275|89|5
268|73|5
771|97|4
283|35|2
707|67|3
641|67|1
237|13|3
277|90|2
234|6|2
721|15|3
933|68|2
214|73|4
944|87|3
117|12|3
738|89|1
992|77|4
252|10|4
958|40|5
327|38|2
878|12|3
603|42|4
597|39|5
378|96|3
695|75|3
350|22|2
280|88|1
776|90|3
456|67|1
199|31|4
141|59|2
686|97|3
357|49|2
23|83|4
856|56|1
126|47|5
780|57|1
535|42|2
834|97|5
539|80|4
43|70|2
465|96|3
295|20|3
696|74|2
73|75|5
510|25|3
341|56|3
1|68|3
219|56|5
437|14|1
856|39|5
940|71|5
541|58|5
383|99|1
353|78|2
449|79|1
125|51|1
883|0|3
534|39|3
34|20|5
891|25|2
676|32|2
41|94|3
804|74|2
867|65|3
368|54|3
134|39|5
41|18|2
494|9|5
128|72|5
52|43|2
803|16|1
495|85|2
1|2|1
446|57|2
431|18|2
742|0|3
61|31|3
755|75|4
375|2|1
173|88|4
737|11|2
605|10|5
856|24|4
717|41|2
576|94|4
118|58|5
522|56|2
146|4|5
741|48|1
943|12|1
603|1|3
809|36|1
649|63|4
250|49|1
737|70|4
313|60|2
797|1|3
700|24|2
285|91|2
749|22|5
329|8|3
653|95|3
540|31|3
614|88|5
607|51|3
460|51|4
29|56|2
825|96|3
809|0|1
189|15|3
209|55|1
58|37|4
421|23|2
758|12|3
600|78|1
240|13|4
829|32|2
687|93|1
671|77|4
879|51|2
18|88|2
922|57|3
814|41|1
958|83|2
339|34|1
294|65|5
756|41|1
291|12|5
30|48|5
602|32|3
389|61|2
809|43|5
676|4|4
102|89|2
438|16|5
989|74|4
871|98|3
477|11|5
270|27|4
276|31|5
376|95|4
119|60|2
147|54|3
110|96|5
781|31|4
314|72|3
432|80|1
672|45|5
863|44|1
195|44|4
105|28|3
732|62|4
522|11|2
428|33|5
920|91|4
845|50|3
449|14|2
145|24|3
845|62|2
3|65|1
104|6|1
163|100|2
6|0|1
850|13|1
941|74|1
25|59|3
568|5|1
241|24|4
397|49|4
412|26|1
944|33|1
675|91|1
781|46|4
256|73|2
564|27|3
315|5|3
32|68|1
551|94|3
110|98|3
997|5|3
944|79|3
894|80|1
479|6|2
243|44|1
226|66|3
896|37|5
298|64|3
458|12|4
258|47|2
111|46|5
414|75|5
260|37|5
261|100|5
20|70|3
568|42|3
862|10|2
637|44|1
978|16|2
279|22|2
132|32|2
759|55|3
826|37|4
82|9|4
533|81|4
219|97|2
825|95|5
11|54|1
315|34|1
65|63|1
481|52|3
252|43|4
760|26|1
486|85|3
854|88|5
371|58|3
119|33|3
345|100|4
772|78|5
121|67|1
335|21|2
280|14|2
892|59|1
949|87|1
936|13|2
42|32|2
466|18|3
739|0|1
581|83|3
41|55|2
855|54|1
760|86|4
409|62|2
424|74|2
413|43|5
990|44|4
644|27|1
193|87|1
41|16|3
36|7|1
592|6|5
747|87|5
911|10|4
44|34|5
955|30|5
255|37|1
286|93|4
497|62|1
429|77|2
753|74|1
794|20|2
447|6|5
274|58|4
486|91|5
126|72|5
39|91|5
824|95|3
503|16|4
458|77|3
791|28|5
112|25|5
39|57|5
532|100|3
266|53|2
362|58|4
287|38|3
517|6|2
373|23|5
990|90|3
964|43|3
896|65|3
334|50|4
242|26|4
905|85|1
96|90|4
759|71|3
646|74|2
138|75|2
97|73|1
357|95|4
780|20|5
576|74|1
558|92|4
488|46|2
563|8|1
256|71|4
346|52|2
249|15|1
572|0|3
1000|15|5
656|50|2
64|66|3
280|80|3
178|48|2
970|7|4
111|25|3
635|60|1
268|80|4
936|100|3
269|20|2
401|63|3
607|55|1
294|37|3
247|55|2
173|8|1
561|13|5
97|37|4
573|80|5
746|58|5
524|50|2
132|41|3
34|71|5
941|35|5
271|20|3
31|5|1
72|36|2
438|38|4
148|59|2
322|74|3
774|77|1
84|61|4
488|71|5
644|1|3
911|99|1
212|77|4
687|20|4
764|95|1
155|37|2
308|93|3
38|65|1
480|47|1
392|84|2
994|69|3
378|45|4
413|2|5
369|83|5
724|30|5
4|55|1
41|40|4
719|64|3
892|84|3
195|23|4
348|62|4
121|50|3
693|3|2
873|68|1
82|19|3
733|59|1
549|55|3
356|99|4
528|2|3
209|94|5
861|29|1
943|57|5
559|38|2
706|38|3
791|26|1
176|73|5
51|51|1
530|90|3
366|35|5
665|1|5
628|5|5
195|36|2
591|56|1
283|93|1
966|67|1
604|8|1
893|45|1
336|49|1
294|71|4
773|43|2
100|48|2
724|80|3
457|37|5
374|38|5
889|13|5
42|90|5
235|55|4
455|16|5
719|71|5
945|24|2
764|50|4
154|92|1
638|19|3
736|43|1
525|18|1
413|42|2
269|64|5
454|57|3
728|25|1
634|11|1
295|100|4
83|91|1
647|48|1
575|65|2
307|3|4
520|61|2
367|72|5
980|78|3
119|43|4
943|58|4
955|82|2
910|10|1
384|75|4
859|78|1
854|83|2
161|78|4
111|46|5
451|34|5
848|69|5
208|35|3
390|64|4
60|65|1
37|70|2
504|88|1
893|93|4
750|52|5
664|71|4
411|63|4
381|37|3
567|11|1
219|11|4
492|31|3
840|77|3
629|42|5
984|80|2
689|29|3
427|61|3
338|71|5
190|40|2
558|49|4
286|46|2
656|56|2
79|97|4
897|19|4
419|94|4
869|91|1
423|15|5
152|68|3
799|4|2
868|75|1
964|29|5
988|78|5
244|52|4
153|98|4
157|19|3
508|87|3
584|9|4
392|94|3
431|60|5
750|34|4
366|14|1
94|9|2
473|93|3
183|70|3
181|39|3
557|9|1
229|23|3
875|93|2
371|85|4
170|38|2
72|36|2
98|58|5
293|66|4
775|82|4
616|47|1
750|29|3
359|23|1
185|85|2
873|98|1
104|47|4
186|72|4
509|96|2
806|42|4
541|63|1
709|50|4
797|7|3
196|97|5
315|90|1
894|21|4
479|30|5
533|4|1
523|86|3
182|40|3
915|4|5
568|40|2
628|19|2
904|41|5
389|22|4
696|9|5
506|4|1
175|25|2
323|40|3
293|77|4
275|68|3
763|64|3
319|48|5
855|45|5
214|69|3
613|54|3
933|16|3
290|25|4
284|90|2
698|44|5
334|68|1
753|10|2
17|46|4
869|31|5
351|53|3
119|44|4
621|23|5
56|69|1
878|51|4
92|37|2
323|87|1
119|3|1
147|20|3
187|75|3
345|38|1
460|0|4
793|24|2
568|31|1
293|36|1
385|65|4
949|69|1
253|38|3
324|48|5
393|25|1
980|18|3
418|33|4
739|66|2
606|90|5
519|37|1
713|36|2
213|47|2
881|84|2
124|8|1
76|51|4
749|24|4
142|39|5
559|60|4
145|60|5
297|39|4
728|16|2
782|37|2
396|49|1
924|3|1
414|22|4
404|4|5
214|83|4
603|98|5
338|85|1
435|94|1
560|35|4
110|70|5
518|41|1
16|41|5
861|100|2
810|40|5
290|22|5
289|0|5
775|72|3
363|95|5
445|41|5
350|52|3
779|32|5
123|66|2
841|91|1
296|43|5
158|9|1
957|71|1
631|9|3
29|10|1
414|74|2
44|9|2
148|95|5
431|6|5
585|85|1
140|72|1
287|18|1
139|97|4
144|22|3
430|80|3
880|83|5
674|96|4
803|52|2
125|47|4
652|67|2
909|12|4
681|39|2
435|5|4
882|47|1
984|87|3
903|93|2
554|16|2
169|10|4
369|81|4
528|21|2
365|76|1
685|28|1
495|66|1
112|61|2
656|1|2
644|31|4
443|49|2
999|38|1
478|47|5
741|77|4
22|58|2
616|44|5
373|16|4
897|61|4
934|21|1
62|28|5
340|62|1
897|74|4
150|7|4
665|55|4
222|92|2
649|84|3
917|98|3
898|68|4
864|40|2
955|29|3
409|59|5
407|3|4
420|80|3
603|41|2
336|42|2
738|70|5
818|64|4
634|57|1
590|66|4
794|80|5
660|31|2
39|64|2
22|0|4
470|43|3
856|68|1
903|68|1
746|49|3
21|4|1
950|55|1
408|34|5
639|2|4
762|33|2
320|52|3
76|16|4
609|26|2
812|95|4
336|33|5
890|93|1
499|39|3
343|54|5
384|3|5
338|100|1
806|88|4
320|57|4
876|9|3
179|76|5
932|43|1
197|13|5
26|52|5
205|96|1
404|80|2
45|29|5
161|65|3
432|17|4
727|78|3
711|13|4
1|39|4
481|20|5
153|79|3
915|58|2
926|23|5
53|19|2
309|26|3
244|24|4
576|2|4
24|3|2
849|3|1
146|63|3
710|7|1
28|48|1
332|77|3
436|75|2
108|74|3
884|71|1
502|28|1
508|30|1
408|49|3
430|21|5
919|89|3
590|78|5
31|19|5
451|29|4
675|53|3
974|48|5
621|44|1
1|62|4
337|34|1
921|0|4
424|28|1
708|36|2
903|39|3
131|24|2
506|41|3
87|25|1
450|73|4
780|40|3
639|25|2
40|34|3
114|100|3
409|61|3
890|18|4
418|54|4
926|0|5
167|6|3
346|53|1
17|55|1
810|40|5
770|7|5
25|8|3
164|62|2
185|93|3
446|86|3
11|65|2
889|2|5
63|90|2
220|28|2
261|63|4
449|95|1
13|1|1
225|54|5
865|56|2
628|93|5
61|34|1
447|16|5
490|95|2
30|65|1
427|82|4
107|50|5
544|67|3
131|91|2
487|32|4
225|70|3
742|41|1
320|5|1
433|72|5
467|98|3
552|70|1
257|76|1
319|2|4
67|35|2
515|84|4
912|62|1
791|85|3
434|45|5
532|21|1
407|58|3
323|39|1
936|63|1
330|66|1
803|36|1
366|52|5
962|92|2
395|69|1
892|18|3
238|71|5
244|87|3
860|48|2
339|87|2
372|93|1
709|0|1
953|95|5
834|62|3
251|8|4
892|92|3
348|63|1
242|89|1
723|90|4
934|48|3
935|32|2
636|43|1
955|88|5
534|22|1
328|84|4
40|99|5
570|81|1
545|24|4
294|100|3
775|71|3
111|8|2
626|69|4
21|28|2
532|62|4
392|62|4
493|4|1
586|52|1
493|1|1
284|13|4
869|17|2
327|51|1
855|80|2
310|59|4
263|42|1
0|13|2
909|71|2
172|60|4
275|87|2
69|94|2
452|91|1
714|38|3
80|45|1
949|66|3
844|28|3
29|3|3
698|73|2
69|2|4
638|47|2
815|80|5
442|35|2
896|91|5
772|90|4
905|18|2
228|20|4
178|73|1
339|15|3
320|76|4
287|4|2
308|63|1
892|71|3
811|51|3
269|66|3
86|12|4
28|36|2
545|58|5
306|28|4
615|46|3
587|84|3
674|81|2
16|88|4
743|42|4
851|79|4
897|96|1
255|30|4
892|53|4
501|30|2
561|17|5
994|26|3
663|94|5
882|23|4
619|57|1
679|81|1
995|64|2
820|0|3
856|41|1
509|2|1
823|77|4
341|92|4
122|44|2
320|13|1
571|9|2
618|82|5
137|56|5
808|11|1
223|47|1
19|59|3
823|53|3
833|53|2
64|61|1
544|52|5
787|76|4
304|3|3
792|4|1
558|78|1
196|100|4
630|28|1
938|82|1
408|77|1
323|56|4
835|43|4
992|93|5
799|50|2
644|25|3
418|36|1
104|53|2
68|74|3
988|55|4
784|60|2
284|47|2
705|13|3
212|80|5
121|72|4
111|75|5
624|76|3
968|18|1
973|2|5
422|9|4
197|82|3
745|74|1
36|7|5
811|52|4
832|46|1
527|87|2
553|76|2
944|13|2
999|88|1
949|44|5
477|39|3
39|19|1
592|56|4
94|15|2
565|22|5
768|5|3
517|53|3
342|57|1
497|92|3
727|40|4
491|28|2
564|44|5
108|34|2
800|7|2
63|71|1
947|32|2
381|6|3
836|89|2
676|9|5
963|14|4
537|30|1
686|41|4
720|77|5
106|89|2
854|28|3
460|30|1
342|83|2
269|81|5
40|85|1
478|67|4
882|42|2
975|63|2
568|90|1
127|86|4
15|3|2
960|50|2
587|61|5
983|9|4
135|5|1
524|59|2
250|40|1
794|30|4
476|13|4
776|50|2
244|70|2
377|44|2
286|48|5
380|48|5
172|24|3
485|50|2
185|89|2
114|41|4
108|2|4
454|4|1
140|40|3
957|98|4
155|37|3
419|18|1
883|37|3
178|20|1
396|6|1
992|83|3
733|22|2
250|6|1
426|85|3
685|67|3
978|32|3
778|72|2
156|22|5
470|99|3
625|32|5
844|31|3
395|83|5
220|56|5
113|13|2
482|35|4
730|73|2
3|78|1
425|54|1
997|12|2
765|6|2
772|58|1
530|47|3
717|28|5
288|83|3
415|58|4
811|32|2
659|77|5
683|77|2
207|70|2
157|94|3
778|39|5
562|28|4
328|35|3
334|25|2
959|76|4
533|85|5
873|25|2
738|13|5
123|27|4
93|75|4
995|92|2
948|9|2
0|65|4
183|13|4
0|100|3
83|55|1
251|64|1
400|37|4
330|62|4
414|10|4
143|39|3
506|16|3
578|63|5
835|15|5
363|10|3
645|58|3
797|62|1
343|90|3
440|84|3
322|97|4
518|68|5
259|79|5
125|21|5
366|73|4
391|53|5
402|20|4
227|89|5
781|50|4
30|3|5
229|64|4
606|84|2
115|67|2
451|97|1
318|17|2
479|58|5
908|99|1
32|21|2
377|19|3
209|31|2
632|23|1
616|53|3
312|65|2
129|81|5
214|76|3
711|92|4
52|14|1
70|4|3
633|39|3
966|44|2
747|64|1
784|40|5
421|71|3
264|15|2
414|23|3
121|22|1
295|86|5
212|23|1
479|52|3
951|60|4
101|2|1
341|72|5
182|19|2
505|96|1
599|17|1
961|3|4
963|13|3
871|41|3
351|56|3
944|66|5
306|21|4
452|67|2
748|35|2
340|26|5
304|68|1
651|23|1
794|0|2
253|60|2
395|38|1
837|95|4
19|27|5
815|10|5
466|69|3
773|50|1
769|37|4
687|34|4
437|19|2
188|35|4
930|93|5
283|3|4
381|68|3
810|20|4
424|68|4
564|8|5
991|23|2
105|13|1
598|34|2
947|91|4
14|72|1
938|82|5
770|65|4
635|13|1
282|84|2
319|73|4
882|59|5
262|4|4
244|51|4
118|28|2
591|94|1
156|56|4
958|50|2
533|43|3
709|40|4
607|76|5
312|82|4
134|23|3
680|64|4
430|100|3
71|33|5
393|80|5
739|65|3
911|97|3
927|32|1
855|13|3
809|27|1
66|32|2
147|84|3
265|67|4
276|83|4
863|6|2
945|3|3
122|78|4
648|86|4
313|70|4
882|52|2
701|13|1
485|24|4
785|2|3
338|17|1
831|94|5
208|24|4
214|19|1
77|43|5
163|49|3
69|74|2
384|71|1
226|83|5
448|70|4
595|68|5
144|63|2
35|45|5
415|59|1
845|9|5
132|97|3
73|63|3
604|99|5
207|84|4
798|19|2
63|60|3
363|1|5
677|14|4
44|54|4
478|7|3
937|46|1
151|99|2
520|1|3
360|41|2
276|85|5
533|61|4
382|37|1
155|78|3
220|64|5
361|21|2
189|52|3
223|56|1
78|30|1
208|96|2
288|4|5
548|61|1
148|98|2
707|37|2
915|98|1
180|17|3
625|25|5
304|35|2
456|16|3
865|74|4
909|67|1
966|6|5
790|50|5
129|17|4
581|49|2
763|53|4
928|88|1
202|43|1
657|75|2
806|87|4
131|83|1
233|18|1
104|39|5
438|52|5
320|71|5
373|68|3
708|60|1
890|65|1
477|49|5
424|66|1
933|87|5
442|64|5
838|3|1
441|17|1
141|51|2
562|63|4
131|91|5
898|84|2
726|48|1
582|55|1
817|68|3
336|21|5
432|25|3
529|51|4
880|40|5
307|96|2
468|49|3
933|66|1
227|82|3
301|57|4
835|46|1
255|82|5
275|80|5
769|49|3
66|46|3
186|41|1
459|73|5
781|36|2
623|22|1
886|53|2
312|84|5
253|51|2
980|53|5
548|48|1
651|44|1
566|97|5
296|20|1
694|41|3
560|20|5
552|72|4
572|62|4
638|16|1
455|56|5
223|62|3
735|32|3
383|0|1
996|29|1
445|72|5
76|41|2
595|94|3
784|40|5
111|74|5
74|73|3
36|76|5
507|56|2
1|16|2
253|53|2
592|9|3
337|54|5
488|51|1
744|39|3
373|38|5
962|94|4
664|32|2
350|36|5
681|51|4
887|84|2
614|93|5
398|85|2
996|27|3
493|56|2
337|6|1
456|11|2
414|7|1
466|46|1
15|93|3
275|100|1
564|76|1
251|21|1
256|10|5
1|45|3
957|37|4
450|18|5
345|69|2
106|48|3
636|30|4
699|72|2
46|66|3
789|2|3
84|65|3
167|58|3
758|79|2
443|95|5
536|65|5
555|57|1
210|1|4
665|71|4
149|20|5
764|31|5
632|42|2
52|29|2
53|53|2
394|3|5
679|20|5
839|86|1
866|60|2
892|91|1
738|87|1
494|11|4
31|31|2
773|53|1
585|91|1
516|5|4
135|66|4
499|46|3
845|72|5
619|11|3
190|28|1
794|40|2
87|98|1
943|24|5
651|45|2
457|78|4
683|48|2
213|31|5
220|16|3
806|13|3
742|54|5
155|63|5
859|29|3
408|4|4
515|99|3
741|36|2
49|26|3
0|4|3
680|45|3
445|35|3
13|29|4
713|35|5
913|40|3
416|74|2
375|61|2
338|82|2
698|55|2
941|95|4
859|80|1
834|56|2
58|93|1
417|90|1
400|11|2
105|20|4
129|14|3
614|87|2
513|92|4
754|71|2
696|14|3
570|60|3
826|24|5
542|62|2
96|83|1
457|84|3
532|58|4
297|69|3
821|50|3
61|12|4
263|35|3
13|88|3
112|1|5
504|25|2
995|96|5
989|60|3
655|45|4
947|23|1
682|15|5
263|92|1
872|18|3
776|44|4
159|1|4
341|4|3
675|66|2
434|20|1
390|0|1
806|85|1
498|42|5
338|82|3
242|38|2
76|41|4
237|48|2
487|30|4
528|91|2
498|81|3
586|23|4
189|47|5
129|65|4
137|62|3
604|29|2
584|79|2
136|64|3
466|76|2
143|76|4
965|64|4
912|81|4
682|16|4
470|80|5
162|26|1
298|2|1
750|0|5
157|90|4
309|36|4
922|15|4
421|73|5
836|28|4
391|17|2
616|32|4
426|70|1
185|17|1
669|8|2
606|78|4
30|73|3
428|93|2
367|0|3
759|12|3
688|16|4
166|64|4
830|49|2
218|33|5
480|97|2
260|61|3
808|18|2
608|80|2
526|63|3
155|3|1
784|33|3
212|94|1
929|82|4
876|81|1
138|35|2
959|62|5
604|71|3
519|65|2
767|92|3
704|36|2
286|34|4
165|10|1
208|24|2
961|76|5
756|65|1
240|45|2
158|53|2
638|63|2
843|99|3
181|67|4
10|14|3
777|35|3
272|35|5
227|92|1
163|82|4
522|66|5
382|81|4
394|68|4
735|36|2
424|31|1
677|29|1
127|23|4
582|1|5
557|9|3
774|71|5
894|45|1
141|38|5
905|20|5
49|30|2
159|13|4
232|82|3
889|31|5
123|79|5
111|93|4
777|36|2
736|40|5
72|75|1
97|15|3
461|1|3
39|69|5
603|32|4
95|85|5
265|7|4
421|22|4
247|38|1
168|86|5
305|73|5
820|0|2
119|55|5
700|56|4
318|84|3
174|50|2
471|92|3
294|10|3
121|69|3
689|24|1
792|61|4
199|4|4
145|3|5
899|26|4
678|96|5
889|100|3
412|4|3
185|98|4
788|54|2
772|84|2
866|80|1
839|25|4
312|37|2
88|35|3
762|86|3
348|44|2
355|86|5
185|16|5
128|41|3
957|89|5
844|70|5
288|39|2
236|6|2
710|32|3
475|48|1
549|40|3
606|95|3
204|68|3
209|15|1
869|56|2
10|16|1
245|5|5
506|76|1
303|72|3
246|81|5
152|99|5
253|33|2
626|20|3
885|86|1
221|34|3
459|10|5
494|85|4
675|27|1
848|91|4
339|100|2
210|10|3
228|24|1
680|89|1
394|64|2
386|20|1
169|53|3
866|1|1
596|3|3
600|30|4
0|39|2
407|52|3
23|73|4
835|1|2
750|52|3
517|36|5
55|36|1
530|84|5
311|75|4
956|43|1
676|87|2
998|84|4
7|55|4
774|53|4
827|68|5
89|31|2
487|41|5
955|25|2
344|25|3
351|85|5
854|2|4
105|43|2
74|89|4
930|80|4
410|32|5
